files_name classifier avg_bpm_normalized avg_rhythmic_density_normalized avg_velocity_normalized bpm_stddev_normalized velocity_stddev_normalized percent_irregular_time_signature
tchaikovsky_swan_lake_06_(c)lucarelli.mid 2 -0.4482730942004204 1.2892320831472204 -0.3024651729946193 26.5 0.68 0.0
tchaikovsky_swan_lake_07-08_(c)lucarelli.mid 2 -0.1887365542224896 1.1821888677001786 1.7524689205118218 10.13 0.78 0.0
tchaikovsky_swan_lake_09_(c)lucarelli.mid 2 -0.7553686860067677 0.1305362247116976 3.184966455260515 18.8 0.95 0.0
tchaikovsky_swan_lake_10_(c)lucarelli.mid 2 -0.2109307784090841 0.8577728068497144 2.3570364871521226 28.8 0.77 0.0
tchaikovsky_swan_lake_11_(c)lucarelli.mid 2 2.5828238089973303 1.0023750452606304 -0.5496528972859738 29.34 0.68 0.0
tchaikovsky_swan_lake_12_(c)lucarelli.mid 2 0.1822240500391597 0.9065995367027506 1.189595668812231 20.82 0.84 0.0
tchaikovsky_swan_lake_13_(c)lucarelli.mid 2 0.8267624381518912 1.1596534539218537 -0.0671901101148965 37.42 0.79 0.0
tchaikovsky_swan_lake_14_(c)lucarelli.mid 2 -0.5175734268646847 0.8587117824238111 2.3570364871521226 32.82 0.77 0.0
tchaikovsky_swan_lake_15_(c)lucarelli.mid 2 0.3253541488751565 0.916928268017816 1.508259361573375 6.03 0.86 0.0
tchaikovsky_swan_lake_16_(c)lucarelli.mid 2 -0.3241666160957903 1.1648178195793866 1.1062070389308107 12.92 0.89 0.0
tchaikovsky_swan_lake_17_(c)lucarelli.mid 2 1.4787743915519451 1.283128741915591 -1.0470065112215907 16.87 0.66 0.0
tchaikovsky_swan_lake_18_(c)lucarelli.mid 2 0.6838588109912679 1.2413443288682808 0.6624604013475357 10.1 0.7 0.0
tchaikovsky_swan_lake_19b_(c)lucarelli.mid 2 0.142817978524186 1.0253799468260032 0.7101110469940619 40.52 0.77 0.0
tchaikovsky_swan_lake_19_(c)lucarelli.mid 2 0.0458881014643655 1.0615305064287326 0.8143468343458378 41.3 0.84 0.0
tchaikovsky_swan_lake_20b_(c)lucarelli.mid 2 -0.3055959387151706 1.6159955829329269 0.8381721571691009 42.28 1.02 0.0
tchaikovsky_swan_lake_20_(c)lucarelli.mid 2 0.0660440805725992 1.2352409876366508 0.3527312046451153 31.88 0.65 0.0
tchaikovsky_swan_lake_21_(c)lucarelli.mid 2 0.1720328246473561 1.1418129180140135 1.9430715030979264 8.68 0.65 0.0
tchaikovsky_swan_lake_22_(c)lucarelli.mid 2 1.7349138563992743 1.106131846198333 0.3527312046451153 35.15 0.75 0.0
tchaikovsky_swan_lake_23_(c)lucarelli.mid 2 1.1216285594880744 1.1389959912917231 -0.2280110391719221 9.66 0.62 0.0
tchaikovsky_swan_lake_24_(c)lucarelli.mid 2 0.7921122718197591 1.2117665982842294 0.9215607870505216 18.02 0.82 0.0
tchaikovsky_swan_lake_25_(c)lucarelli.mid 2 -0.9872756815891416 0.6535456194836474 -0.1714258974666724 33.06 0.96 0.0
tchaikovsky_swan_lake_26_(c)lucarelli.mid 2 -0.4099993810623137 0.0192676191812204 1.7971414008054405 28.29 0.95 0.0
tchaikovsky_swan_lake_27_(c)lucarelli.mid 2 -0.9974669069809452 0.8422797098771163 -0.0076268030567385 15.27 0.57 0.0
tchaikovsky_swan_lake_28-29_(c)lucarelli.mid 2 0.5450316739873662 1.0230325078907612 2.0234819676264397 22.75 0.87 0.0
telemann_gigue_angloise_(c)werths.mid 0 0.7049206768009955 0.8014342724039027 -0.3709629761115007 0.0 0.1 0.0
tye_iconium_[H454](mccloskey).mid 0 -0.9483225534249148 2.069051297434661 -1.0797663301035776 0.0 0.14 0.0
verdi_requiem_2_dies_irae_(c)siu(16).mid 2 0.169315164542875 -0.6427101605570648 1.013883912990666 30.32 1.19 0.0037
verdi_requiem_4_sanctus_(c)siu(16).mid 2 2.530282380310699 -1.1290995079392367 -0.3858538028760401 17.67 0.84 0.0070999999999999995
vierne_sinfonia_2_1_(c)borsari.mid 2 -1.0755996349847727 -2.3910826795254136 0.9870804248144952 10.1 0.46 0.0
vierne_sinfonia_2_2_(c)borsari.mid 2 -0.0469652854387337 -2.362913412302508 -0.8355567711651308 36.52 0.5 0.0
vierne_sinfonia_2_3_(c)borsari.mid 2 2.2675752368775406 -2.3910826795254136 -0.4335044485225663 0.0 0.42 0.0
vierne_sinfonia_2_4_(c)borsari.mid 2 -1.4202895249031062 -2.3910826795254136 0.2365827558817081 20.37 0.56 0.0
vierne_sinfonia_2_5_(c)borsari.mid 2 -0.1737894236478445 -2.3910826795254136 0.1829757795293657 20.29 0.57 0.0
viraldini_fughetta_chromatica_(c)palestra.mid 0 0.7728621794130192 -0.137541301692955 -1.3299322197478398 0.0 0.25 0.0
visee_guitar_suite_1_(nc)werths.mid 0 0.1971711806138048 0.8014342724039027 -0.8147096136947755 3.85 0.29 0.0
visee_guitar_suite_2_(nc)werths.mid 0 1.4522772055332562 0.8014342724039027 -1.1333733064559193 0.0 0.32 1.0
visee_guitar_suite_3_(nc)werths.mid 0 -1.265382898947692 0.8014342724039027 -0.9963777002221568 0.0 0.33 0.0
visee_guitar_suite_4_(nc)werths.mid 0 0.497699093834323 0.8014342724039027 -0.5139149130510792 5.47 0.31 0.0
visee_guitar_suite_5_(nc)werths.mid 0 0.738212013080887 0.8014342724039027 -1.2405872591606033 6.18 0.33 0.0
visee_guitar_suite_6_(nc)werths.mid 0 -0.3968640238906559 0.8014342724039027 -1.014246692339604 8.85 0.23 0.0
visee_guitar_suite_7_(nc)werths.mid 0 1.6012955679289618 0.8014342724039027 -1.3061068969245768 18.45 0.3 0.0
vitali_ciaccona_(c)pollen.mid 0 -0.0721036414051824 -0.8013970325794335 0.0400238425897876 19.27 0.67 1.0
vittoria_kyrie_missa_quarti_toni_(mccloskey).mid 0 -0.0424358519312653 2.069051297434661 -1.395451857511813 0.0 0.24 0.0
vivaldi_4_stagioni_autunno_1_(c)pollen.mid 0 -0.3298284079801256 -1.323936939564335 0.2157355984113528 22.03 0.82 0.0
vivaldi_4_stagioni_autunno_2_(c)pollen.mid 0 -1.578819697664495 -2.4760599689811795 0.3825128581741946 16.71 0.17 0.0
vivaldi_4_stagioni_autunno_3_(c)pollen.mid 0 -1.0506877506936971 -0.8967030533502646 1.43082706239777 17.79 0.61 1.0
vivaldi_4_stagioni_estate_1_(c)pollen.mid 0 -1.058614259331767 -1.6521089027111866 1.6541894638658616 32.42 0.77 0.882
vivaldi_4_stagioni_estate_2_(c)pollen.mid 0 -1.0515936373951909 -1.8516412122067687 0.6981983855824301 28.71 0.89 0.0
vivaldi_4_stagioni_estate_3_(c)pollen.mid 0 0.6492086446591357 -0.2211101277875753 1.8299012196874267 10.49 0.61 0.0
vivaldi_4_stagioni_inverno_1_(c)pollen.mid 0 -0.9698373625853892 -1.055389925372633 2.077088943978781 15.61 0.67 0.0
vivaldi_4_stagioni_inverno_2_(c)pollen.mid 0 -1.852397481515577 -2.048356594980061 1.8596828732165056 27.68 0.19 0.0
vivaldi_4_stagioni_inverno_3_(c)pollen.mid 0 -0.7558216293575143 -0.9398959297587202 1.228311818400034 30.71 0.67 1.0
vivaldi_4_stagioni_primavera_1_(c)pollen.mid 0 -0.2220278905023815 -1.4122006435294394 1.1449231885186129 13.02 0.75 0.0
vivaldi_4_stagioni_primavera_2_(c)pollen.mid 0 -1.7670176598998004 -2.240846587669916 1.826923054334519 24.74 0.5 0.0
vivaldi_4_stagioni_primavera_3_(c)pollen.mid 0 0.0694411557032002 -1.1788652133663702 -0.4632861020516451 10.09 0.62 0.0
vivaldi_lute_concerto_1_(c)broda.mid 0 -0.5859678728274551 0.0521317642746105 -0.7611026373424337 0.0 0.39 0.0
vivaldi_lute_concerto_2_(c)broda.mid 0 -2.0630161396128504 -0.35726158603162 -0.4751987634632766 10.09 0.5 0.0
vivaldi_lute_concerto_3_(c)broda.mid 0 1.905220556280081 0.8619981969331504 -1.2137837709844324 0.0 0.36 1.0
vivaldi_pastor_fido_sonata_1_(nc)werths.mid 0 -1.2699123324551604 -0.0027983068100556 1.4367833931035858 9.43 0.08 1.0
vivaldi_pastor_fido_sonata_2_(nc)werths.mid 0 0.3199188286661943 0.1629308820180397 -0.2488581966422774 0.0 0.05 0.0
vivaldi_pastor_fido_sonata_3_(nc)werths.mid 0 -1.3172449126082035 0.3399277777352972 1.433805227750678 6.72 0.11 1.0
vivaldi_pastor_fido_sonata_4_(nc)werths.mid 0 0.2066829909794882 0.2788943654190016 0.1859539448822741 0.0 0.13 0.0
vivaldi_pastor_fido_sonata_5_(nc)werths.mid 0 0.9646836884542994 -0.0145355014862664 -0.3858538028760401 19.84 0.15 0.0
wagner-liszt_tannhauser_entry_guests_(c)yogore.mid 2 0.5554493710545434 -0.006084721319395 0.1651067874119188 23.44 0.51 0.0029
wagner_parsifal_act3_einzug_in_die_gralsburg_(c)fallen.mid 2 -1.7502587559221678 1.0666948720862657 0.025133015825248 14.64 0.37 0.0
walter_lobet_den_herren_(mccloskey).mid 0 0.4558018338902418 2.069051297434661 -0.7402554798720784 0.0 0.35 1.0
walther_christus_des_is_mein_leben_(c)mccoy.mid 0 -1.265382898947692 0.8014342724039027 0.6862857241707988 0.0 0.3 0.0
walther_nur_bitten_wir_(c)mccoy.mid 0 -1.446560239246422 0.8014342724039027 0.2663644094107869 0.0 0.3 0.0
weiss_menuett_in_d_minor_(c)werths.mid 0 0.2830039455803282 2.069051297434661 -0.6121943696970393 15.58 0.18 0.0
widor_symphony_1_1_(c)borsari.mid 2 -1.8132178816759763 0.8014342724039027 -0.2935306769358956 23.39 0.44 0.0034000000000000002
widor_symphony_1_2_(c)borsari.mid 2 -0.5026262962900392 0.8014342724039027 -0.5109367476981713 10.0 0.35 0.0
widor_symphony_1_3_(c)borsari.mid 2 0.0685352690017068 0.8014342724039027 1.826923054334519 34.9 0.35 0.0
widor_symphony_1_4_(c)borsari.mid 2 -1.4447484658434349 0.8014342724039027 -0.6985611649313681 6.59 0.39 0.0
widor_symphony_1_5_(c)borsari.mid 2 -1.1926854911528268 0.8014342724039027 1.1985301648709548 9.2 0.39 0.0
widor_symphony_1_6_(c)borsari.mid 2 -1.5129164401308317 0.8014342724039027 -1.0797663301035776 13.87 0.3 0.0
widor_symphony_1_7_(c)borsari.mid 2 -0.053759435699936 0.8014342724039027 -0.2697053541126327 23.79 0.53 0.016399999999999998
widor_toccata_(c)shattuck.mid 2 2.66639185721012 -0.6680625010576795 -0.2101420470544746 10.88 0.69 0.9936
wieck_variations_on_schumann_20_(c)halstead.mid 2 -1.0169434710630587 -1.1774567500052249 0.6862857241707988 12.04 0.56 0.019
wieck_variations_on_schumann_20_(c)lefeldt.mid 2 -1.1686794935632452 -2.0028162796363627 1.0496218972255604 24.05 0.52 0.022799999999999997
willaert_quem_dicunt_homines_(mccloskey).mid 0 -0.4500848676034076 2.069051297434661 -1.1482641332204586 0.0 0.29 0.0
wolf_italian_serenade_(c)pajares.mid 2 0.7782974996219812 -0.8459983723490343 0.3586875353509315 16.13 0.98 0.8863
zipoli_4_versetti_e_canzona_C_(diodati).mid 0 -0.3594961974540427 -0.0032677945971043 0.7160673776998775 0.0 0.6 0.0
zipoli_4_versetti_e_canzona_d_minor_(diodati).mid 0 -0.3594961974540427 -0.2826130278909197 0.2782770708224182 0.0 0.66 0.0
zipoli_4_versetti_e_canzona_e_minor_(diodati).mid 0 -0.3594961974540427 -0.0718130115061746 -0.0463429526445413 0.0 0.74 0.0
zipoli_4_versetti_e_canzona_F_(diodati).mid 0 -0.3594961974540427 -0.0304980862459131 0.4093163463503655 0.0 0.7 0.0
zipoli_4_versetti_e_canzona_g_minor_(diodati).mid 0 -0.3594961974540427 -0.1187617902110175 0.9692114326970476 0.0 0.65 0.0
zipoli_suite_2_gm_(diodati).mid 0 -0.7725805333351468 -0.295289198141227 -0.0195394644683703 34.86 0.46 0.0
